report_date,location,group,commodity,variety,package,grade,origin,district,item_size,environment,unit_sales,quality,condition,appearance,storage,crop,repack,transportation_mode,organic,low_price,high_price,mostly_low_price,mostly_high_price,comment,properties,market_tone_comments,offerings_comments,commodity_comments
05/20/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Texas,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13,13,,,,Bi-color,,,
05/20/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12,16,13,14,,Bi-color,,,
05/20/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/20/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13.5,18.5,15.5,17.5,,Bi-color,,,
05/20/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,20.5,20.5,,,,Bi-color,,,
05/17/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/17/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/17/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,20,,,,White,,,
05/17/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,15,,,Bi-color,,,
05/17/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,Yellow,,,
05/17/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,18,20,,,,White,,,
05/17/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
05/17/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/17/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12,12,,,,Yellow,,,
05/17/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,20.5,20.5,,,,Bi-color,,,
05/17/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13.5,18.5,15.5,17.5,,Bi-color,,,
05/16/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/16/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/16/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,20,,,,White,,,
05/16/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,16,18,,Yellow,,,
05/16/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,17,,,White,,,
05/16/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,15,,,Bi-color,,,
05/16/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,12,12,,,,Yellow,,,
05/16/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/16/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
05/16/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13.5,18.5,15.5,17.5,,Bi-color,,,
05/16/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,20.5,20.5,,,,Bi-color,,,
05/15/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,20,,,,White,,,
05/15/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
05/15/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/15/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/15/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/15/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
05/15/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,14,,,,Yellow,,,
05/15/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,16,18,,Yellow,,,
05/15/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,17,15,,,Bi-color,,,
05/15/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,17,,,White,,,
05/15/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13.5,18.5,15.5,17.5,,Bi-color,,,
05/15/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,20.5,20.5,,,,Bi-color,,,
05/14/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,13.5,18.5,15.5,17.5,,Bi-color,,,
05/14/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,20.5,20.5,,,,Bi-color,,,
05/14/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,20,,,,White,,,
05/14/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/14/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/14/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
05/14/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,17,,,White,,,
05/14/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/14/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/14/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,17,,,,Yellow,,,
05/14/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
05/14/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/14/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
05/14/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,14,,,,Yellow,,,
05/13/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,19.5,16.5,18.5,,Bi-color,,,
05/13/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,21.5,21.5,,,,Bi-color,,,
05/13/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,20,,,,White,,,
05/13/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/13/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
05/13/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/13/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
05/13/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,14,,,,Yellow,,,
05/13/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/13/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/13/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
05/13/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/13/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,17,,,,Yellow,,,
05/13/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
05/10/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
05/10/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,14.5,,,,Yellow,,,
05/10/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
05/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,,Bi-color,,,
05/10/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,Yellow,,,
05/10/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,19.5,16.5,18.5,,Bi-color,,,
05/10/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,21.5,21.5,,,,Bi-color,,,
05/09/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/09/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,14.5,,,,Yellow,,,
05/09/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14,16,,,,Bi-color,,,
05/09/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,19.5,16.5,18.5,,Bi-color,,,
05/09/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,21.5,21.5,,,,Bi-color,,,
05/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,Yellow,,,
05/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,,Bi-color,,,
05/09/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
05/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
05/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,20,,,,White,,,
05/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/09/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/08/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/08/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,14.5,,,,Yellow,,,
05/08/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,16,15,16,,Bi-color,,,
05/08/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,19.5,16.5,18.5,,Bi-color,,,
05/08/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,21.5,21.5,,,,Bi-color,,,
05/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Bi-color,,,
05/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,20,,,,White,,,
05/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
05/08/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,15,18,,,,Yellow,,,
05/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
05/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,,Bi-color,,,
05/08/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,Yellow,,,
05/07/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,14.5,,,,Yellow,,,
05/07/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,34,34,,,,Bi-color,,,
05/07/2024,"Chicago, Illinois",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,16,15,16,,Bi-color,,,
05/07/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,Yellow,,,
05/07/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,18,,,,White,,,
05/07/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,,Bi-color,,,
05/07/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,Fine Appearance,N/A,N/A,N/A,N/A,N,21.5,21.5,,,,Bi-color,,,
05/07/2024,"Detroit, Michigan",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,14.5,19.5,16.5,18.5,,Bi-color,,,
05/07/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,few lower,Bi-color,,,
05/07/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,few lower,Yellow,,,
05/07/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,20,,,few lower,White,,,
05/07/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
05/06/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,few lower,Yellow,,,
05/06/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,few lower,Bi-color,,,
05/06/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Georgia,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,16,,,,,Bi-color,,,
05/06/2024,"Columbia, South Carolina",Vegetables,"Corn, Sweet",N/A,cartons,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,20,,,few lower,White,,,
05/06/2024,"Philadelphia, Pennsylvania",Vegetables,"Corn, Sweet",N/A,cartons/crates,N/A,Florida,N/A,4 dozen,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N,17,18,,,,Bi-color,,,
